,Cluster0,Cluster1,Cluster2,Cluster3,Cluster4,Cluster5,Cluster6,Cluster7,Cluster8,Cluster9,Cluster10,Cluster11,Cluster13
SCAI,8.31097730789255e-11,8.15847976210117e-10,8.25962015012114e-10,0,1.25013455690562e-09,0,2.0363148828423e-09,7.52281890437837e-10,0,0,0,0,0
PPP6C,1.59725253853696e-08,1.36142820900814e-08,1.24874787211947e-08,2.07308805387539e-08,1.97185557556977e-08,8.88035141216053e-09,1.40036556789319e-08,3.30978988808526e-08,3.30491730917731e-08,1.8797672676955e-08,0,2.02585963070584e-08,0
RABEPK,2.62234566477727e-09,4.37476526658693e-08,3.37827787598343e-08,5.20053418890639e-09,2.34169300705481e-08,7.22825928685654e-08,6.98517966691494e-09,1.2256390856952e-08,1.12980197453664e-08,5.57888070442012e-08,0,8.94540111710782e-08,0
HSPA5,4.28231911925773e-08,2.30684369313639e-08,1.9770656745017e-08,1.86557528804106e-08,1.20786281181169e-08,3.9737060656375e-08,5.10287079847423e-08,2.67345218117353e-08,5.15734786249774e-08,7.54620563886905e-08,0,4.06009518680782e-08,0
GAPVD1,1.00996714633407e-09,5.64335227254711e-10,1.24929071351434e-09,1.08549991704945e-09,1.42724047406486e-09,0,9.90037229296838e-10,1.92151134869905e-09,1.53019246126652e-09,2.04957182337654e-09,0,3.33764048962051e-10,0
MAPKAP1,2.29838238122646e-09,7.10114893144766e-10,1.02399077963011e-09,2.66829799097077e-09,1.80793697323079e-09,1.45536284838892e-09,2.4042493904531e-09,0,4.65647230419779e-09,2.65590506956944e-09,0,2.44466709501009e-09,0
PBX3,3.88566764899628e-07,2.4512256538333e-07,0,2.03878370619776e-07,0,0,0,0,2.01951389364649e-07,0,0,8.81771424098802e-07,0
MVB12B,0.000107747008150286,0,0,0,0,0,9.89375652713221e-05,0,7.74200575564173e-05,0.000118417230721487,0,0,0
ZBTB43,3.16698043475071e-07,0,1.3173957532338e-07,1.48401643677319e-07,1.39921132893059e-07,1.94841588662181e-07,1.91982683304843e-07,1.57264842363285e-07,2.49810872058733e-07,4.13421800413532e-08,0,4.50982472009628e-07,0
ZBTB34,7.82112947000116e-08,0,0,3.54612487408502e-07,0,0,0,0,0,0,0,0,0
RALGPS1,4.08571274873569e-07,0,2.8703069998474e-06,2.42682524783132e-06,0,0,0,0,1.56066431549592e-06,0,0,0,0
SLC2A8,9.14572908033834e-07,0,5.88922944528352e-07,0,7.69894996795878e-07,0,8.08654009408769e-07,0,4.38480065688454e-07,2.9199271786849e-06,0,3.58401946627281e-06,0
ZNF79,3.94316166637119e-11,0,0,0,0,6.8951458463682e-10,1.4453375329035e-10,0,5.3121771416484e-11,0,0,2.06467001411765e-10,0
RPL12,8.68970162254467e-09,1.37411523867294e-08,1.41430077301904e-08,1.03171766105471e-08,1.39887695592113e-08,1.16301431930754e-08,1.10198434225793e-08,7.91788570910758e-09,9.83785712828233e-09,1.36579703879419e-08,1.42392298214823e-08,9.21510056844889e-09,1.01960414004753e-08
LRSAM1,4.85204417928089e-11,1.06457484582007e-10,3.54940155153689e-11,0,0,0,0,0,4.7919031245358e-11,0,0,6.72581608149492e-11,0
FAM129B,1.1641795717611e-07,0,0,0,2.92605545746797e-08,0,0,0,6.64582402392491e-08,0,0,0,0
STXBP1,4.6646249973562e-08,0,0,0,0,0,0,0,0,0,0,6.58524650415638e-07,0
PTRH1,1.40641537058058e-07,0,2.18864251918707e-07,1.66543493918154e-07,3.32173212238666e-07,2.53279687078343e-07,4.05758135585933e-07,9.41598995763623e-08,2.55417114147464e-07,3.48336073309788e-07,0,4.17865599654259e-07,0
TOR2A,1.76651986106636e-07,7.40578834707983e-08,2.2053680892446e-07,4.61028908026185e-07,1.77748161569151e-07,2.11205950012834e-07,2.91209814647806e-07,5.90783570516934e-08,2.60757680634937e-07,8.13604790054531e-08,0,5.12556782623325e-08,0
SH2D3C,5.64455019583202e-07,0,8.07264339298935e-06,1.2330820661908e-05,0,0,7.77019024443548e-06,4.36042879791123e-06,0,0,0,2.88621881409505e-05,0
CDK9,5.59136179558249e-08,9.73100702985846e-08,6.912887860402e-08,1.01780443687191e-07,9.60903217042769e-08,2.10336845957092e-07,1.32681511334312e-07,0,9.23366044012169e-08,8.56292384559546e-08,0,1.7805830378791e-07,0
FPGS,1.26110302886704e-10,0,3.94791147680388e-11,1.51043850385654e-10,1.78413675027943e-10,0,2.3000910516491e-10,0,2.5424847758672e-10,2.45854897331588e-10,0,5.70190955124359e-10,0
ENG,5.32684568285178e-06,0,1.2595005684468e-07,3.23656562663241e-06,0,0,8.66056502301698e-07,4.02939598058348e-07,4.27832756408677e-06,0,0,0,2.48504161465023e-05
RP11-228B15.4,0,0,0,0,0,0,0,0,0,0,0,0,0
AK1,3.78367821325296e-08,1.27429715594838e-07,1.06328359447008e-07,0,0,0,2.82264013463968e-07,0,3.07589232476307e-08,0,0,0,0
ST6GALNAC6,8.35057070319245e-09,1.04600590999517e-07,4.9200498620366e-08,7.47333188784829e-09,5.82953379790638e-08,2.9474801533543e-07,1.12390722458856e-07,5.18528831282025e-08,4.68164971457438e-08,4.50191517782986e-08,0,3.44777441909958e-08,0
ST6GALNAC4,6.98690390706548e-08,8.53198072352778e-08,2.81553684647232e-08,0,1.12646298750371e-07,0,1.1831674430788e-07,0,6.81781954722473e-08,0,0,1.12515325109449e-06,0
RP11-203J24.8,0,0,0,0,0,0,0,0,0,0,0,0,0
DPM2,0,0,0,0,0,0,0,0,0,0,0,0,0
FAM102A,2.78149576495486e-09,2.73205510416567e-08,4.707845899207e-08,4.37612847159928e-09,9.57081847908769e-09,5.48722310543587e-08,1.17677925204382e-08,0,4.74943069929639e-09,5.57116451641916e-09,0,6.5073915095258e-09,0
NAIF1,3.48973866760492e-11,0,3.48632630547972e-11,0,1.16879980476705e-10,0,4.79049850286185e-11,1.78962432536745e-10,2.97955990916898e-11,0,0,0,0
SLC25A25,1.11636001119851e-10,0,0,1.05619410520598e-10,1.15061314555509e-10,0,4.56348711081863e-11,0,1.30450484900833e-10,2.73702863028859e-10,0,1.80109443475756e-10,0
PTGES2,7.60412569586951e-07,4.33440584422779e-06,3.78936581353864e-06,1.09324432477665e-06,1.23286504683804e-06,2.05436584133189e-06,3.54402160284079e-06,1.42738165211222e-06,3.49967796828305e-06,7.36491943930821e-06,0,5.94716775841028e-06,0
LCN2,0,0,0,0,0,0,0,0,0,0,0,0,0
C9orf16,2.16037078688859e-09,4.28450256932486e-09,4.44529732691779e-09,2.74635499115701e-09,3.07088079440811e-09,6.5806802436052e-09,6.23088881549839e-09,1.1734103977072e-09,2.90314848807575e-09,2.03003933990692e-09,2.42843953688272e-08,3.38560591887423e-09,1.54515330692311e-08
CIZ1,3.49582238165847e-07,9.22396136864696e-07,4.19990238278578e-07,2.26599884789941e-07,2.72372607903263e-07,1.77514680775058e-06,1.59563970835323e-06,0,6.90550352658593e-07,9.2105920176465e-07,0,1.80852432376343e-06,0
GOLGA2,1.1186055813981e-09,4.1955358731426e-10,5.04124074652818e-10,6.9096035698386e-10,8.48818478901509e-10,1.28560143486073e-09,5.36801199563216e-10,0,4.98053518422422e-10,3.27494639311345e-10,0,1.25444168842226e-09,0
SWI5,4.16124156791708e-10,3.94060320435894e-10,5.41447558694334e-10,2.2546005199091e-10,6.19869525709184e-10,0,1.30288288048172e-09,5.09120078409366e-10,8.50077670777542e-10,2.18795063337225e-10,0,3.22596331384217e-09,0
TRUB2,5.85126688869504e-11,5.94975260556268e-10,6.37340454913780e-10,4.65555263125941e-10,1.35346614808642e-09,1.60836985524977e-09,6.75224751559615e-10,4.54969472880444e-10,1.35198594226816e-10,3.14078676926661e-09,0,8.87161248735432e-10,0
COQ4,1.80421109239291e-10,9.21005325863224e-10,1.46267575036799e-09,3.38802793373289e-10,4.95435334377431e-10,6.10681665794567e-10,1.0618896427594e-09,1.13617749321411e-09,3.4436721830742e-10,1.76182013550189e-10,0,2.7293647803388e-09,0
SLC27A4,1.76358058076024e-10,0,1.60848819574993e-09,0,2.7975093949361e-09,0,0,0,0,0,0,0,0
URM1,2.17044022249771e-07,5.13179023827296e-07,3.64089807667617e-07,3.23541692253384e-07,5.98556887313906e-07,1.08201273111393e-06,2.45728649270472e-07,4.90319174978182e-07,5.94877513630268e-07,1.34871869690201e-06,0,7.48609361633192e-07,0
RP11-339B21.11,0,0,0,0,0,0,0,0,0,0,0,0,0
CERCAM,0,0,0,0,0,0,0,0,0,0,0,0,0
ODF2,1.02243393181413e-07,1.43531467942346e-07,3.3444352127067e-07,5.86468355917176e-07,3.25376325471714e-07,1.08978613221953e-06,2.34290655371933e-07,0,1.38272650489264e-07,1.046014551182e-06,0,2.8470991751184e-07,0
GLE1,2.39297404270933e-10,4.45618298641845e-10,1.53762535491438e-10,3.1752247501749e-10,4.71149696640034e-10,0,4.2407991662744e-10,2.03476109347006e-10,2.89696662414583e-10,1.50458425724269e-10,0,5.6893718570426e-10,0
RP11-216B9.6,0,0,0,0,0,0,0,0,0,0,0,0,0
SPTAN1,7.55283142989471e-09,2.12357012981521e-08,1.94881188373599e-08,4.11688461930759e-09,1.72318049025443e-08,0,5.09471783339836e-09,2.96489830133376e-08,9.68419751304507e-09,5.66878118646447e-09,0,2.43431983001855e-08,0
WDR34,0,0,0,0,0,0,0,0,0,0,0,0,0
HMGA1P4,0,0,0,0,0,0,0,0,0,0,0,0,0
SET,6.34758545115578e-08,9.77670438620725e-08,1.022280126639e-07,7.26302086324825e-08,1.71043934784891e-07,2.35754908128001e-07,1.71516804489022e-07,1.07327169527908e-07,1.66915001336513e-07,4.54439111794719e-07,0,2.46109584965144e-07,0
PKN3,0,0,0,0,0,0,6.02213104316282e-09,0,5.40019109449766e-09,0,0,1.13188733317853e-08,0
ZDHHC12,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-545E17.3,0,0,0,0,0,0,0,0,0,0,0,0,0
ZER1,7.28082658306548e-11,0,1.01944044487511e-10,5.02609398207129e-10,0,0,0,0,0,0,0,3.04470204754703e-10,0
TBC1D13,1.33433294528515e-10,0,0,0,1.4403846838911e-10,0,0,0,3.07080190660254e-10,4.3205292140762e-10,0,1.89220042459051e-09,0
ENDOG,9.25418307911814e-10,0,0,0,3.91003535920541e-09,0,0,7.6585318331411e-09,9.17388126651951e-09,3.88017316536088e-09,0,6.31440941328609e-08,0
C9orf114,0,0,0,0,0,0,0,0,0,0,0,0,0
CCBL1,0,0,0,0,0,0,0,0,0,0,0,0,0
LRRC8A,6.68381373080381e-11,6.28572406117551e-10,1.77958785878889e-10,2.06427563609524e-10,0,0,0,3.53515855403862e-10,1.6441405289157e-10,0,0,0,0
PHYHD1,0,0,0,0,0,0,0,0,0,0,0,0,0
DOLK,5.87882917848848e-10,3.29938107808269e-09,3.98214104321483e-10,1.24817832256525e-09,5.98746113457657e-10,0,1.72311474959036e-09,0,8.23774755638376e-10,2.10635995677314e-09,0,9.69826366724688e-10,0
NUP188,1.55477539820392e-10,1.26634096738525e-09,1.23971029528962e-09,9.57736095651651e-10,6.12523267433197e-10,0,0,1.21116659008795e-09,1.24744595920833e-09,6.68941853708215e-10,0,1.65224838223996e-09,0
SH3GLB2,0,0,0,0,0,0,0,0,0,0,0,0,0
FAM73B,0,0,0,0,0,0,0,0,0,0,0,0,0
DOLPP1,0,0,0,0,0,0,0,0,0,0,0,0,0
CRAT,9.45992835076865e-08,0,5.34601259208474e-08,2.29892674678577e-07,8.930125360389e-08,0,0,0,0,0,0,1.23815202421493e-07,0
PPP2R4,0,0,0,0,0,0,0,0,0,0,0,0,0
IER5L,6.65791082472915e-07,0,0,0,0,0,0,0,1.66469582417247e-06,0,0,0,0
RP11-65J3.1,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-492E3.51,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-492E3.2,0,0,0,0,0,0,0,0,0,0,0,0,0
NTMT1,3.12217138566007e-06,2.2104240643131e-06,3.31205369487409e-06,3.26856149184843e-06,4.10088354463179e-06,1.03349034246224e-05,1.51101576666847e-06,8.07480588401781e-06,4.17406063472036e-06,9.29825934271248e-06,0,5.23503329591441e-06,0
ASB6,1.12399846657288e-09,0,9.40648009020095e-10,2.1314354506152e-09,1.42505894085623e-09,0,3.43527774861163e-09,6.8833967259913e-09,1.76888518166127e-09,3.22652728413497e-09,0,0,0
PTGES,0,0,0,0,0,0,6.51978861959265e-07,0,0,0,0,0,0
TOR1B,9.71940220883806e-10,0,0,1.33546395510843e-09,3.03625299292977e-10,5.03860459858878e-10,0,3.57961501275092e-10,9.36878210685504e-10,2.4473072256262e-10,0,2.40527445021975e-10,0
TOR1A,0,0,0,0,0,0,0,0,0,0,0,0,0
C9orf78,1.08835177219617e-08,4.28051331628788e-08,3.58075165925936e-08,2.78237083325602e-08,1.82141158676895e-08,5.64811793330763e-08,4.04539298321799e-08,4.94927959933599e-08,2.57521890486251e-08,3.53969994465799e-08,1.39582481206911e-07,3.07305047730955e-08,0
USP20,2.917478389687e-10,1.73041011565779e-09,0,1.62081006906586e-09,0,0,3.77378614346119e-09,1.40345794595333e-09,0,0,0,0,0
FNBP1,1.18505475524753e-06,2.59005495633071e-06,1.97977838194198e-06,6.6379582492254e-07,2.20001670229523e-06,1.65055521342611e-06,9.71448119223489e-07,1.76795202543255e-06,2.58381455879202e-06,2.82201861889435e-06,0,1.48200715081562e-06,0
GPR107,2.23043814880267e-09,1.65245645423275e-09,6.43495941787707e-10,3.86244365369311e-09,0,0,0,3.77558382834029e-09,2.33467542764737e-09,0,0,1.20190647849189e-09,0
NCS1,1.37606786412308e-07,0,0,0,0,0,9.12252324323731e-07,0,2.98289079387403e-07,0,0,0,0
FUBP3,1.25531844273758e-08,2.18345259926487e-08,3.66599188712629e-08,1.45736266673112e-08,0,0,1.79350320094107e-08,7.57863712509001e-08,3.05300344564552e-08,1.12287501468156e-07,0,4.71589664592052e-08,0
EXOSC2,2.72888900366932e-09,1.76647517435159e-08,2.09120023330695e-08,0,1.66091882206372e-08,4.53071738376167e-08,1.34765089815504e-08,0,3.41365318786963e-09,7.36004937187826e-08,0,9.66045749867748e-09,0
ABL1,1.08342117947361e-09,0,0,2.12304439642193e-09,0,0,0,4.30996645590513e-09,1.23208034975257e-09,0,0,0,0
AIF1L,0,0,0,0,0,0,0,0,0,0,0,0,0
NUP214,2.33642541779727e-08,3.18954326531862e-09,4.5494648844007e-09,3.25272165476278e-08,1.46043514484684e-09,1.67582101562153e-08,6.66237159742304e-09,1.58563613917084e-08,1.56162420808401e-08,1.16550949733909e-08,0,4.86940379318737e-09,0
RP11-544A12.8,0,0,0,0,0,0,0,0,0,0,0,0,0
FAM78A,3.96142416514202e-07,1.60900754722635e-06,1.69372889473255e-06,1.54933889340484e-06,8.1062263909687e-07,0,7.26648577828368e-07,0,0,0,0,1.37601309415059e-06,0
PRRC2B,2.42126221495474e-10,6.52776730038082e-10,5.08338548059118e-10,0,1.23196005302758e-10,0,8.94780626673203e-10,2.18552090662004e-10,2.63369619072071e-10,2.97616017672351e-10,0,3.68946375082553e-10,0
POMT1,3.57687513403119e-09,0,1.11647384567295e-07,0,2.66192736925819e-08,0,5.20501553083864e-08,0,0,0,0,1.07966383247227e-07,0
UCK1,5.74854089768865e-11,1.75174374927817e-10,6.82527984648098e-11,1.2446822410602e-10,1.61946099798935e-10,1.76493937173997e-10,5.74329172579437e-11,0,1.08086199051129e-10,0,0,3.85323659623939e-11,0
RAPGEF1,6.00720099531809e-08,0,1.71730326839193e-08,5.19947700702038e-08,1.54393373152962e-08,0,1.51985073389633e-08,0,5.9737329339959e-08,2.10173681938567e-08,0,1.04691107160633e-08,0
MED27,9.11265968430109e-08,0,1.64661315312963e-07,9.39566569292345e-08,0,0,1.41800591667741e-07,1.0395792862996e-07,1.23796183895382e-07,4.32596313265971e-07,0,1.73048169496521e-07,0
SETX,2.07529674669879e-09,6.74448830706743e-10,2.42998354384141e-09,8.27126151035318e-10,3.77995948201809e-09,1.20034182840851e-09,1.16441164593287e-09,5.84173301227607e-10,1.44865448784285e-09,1.3919463433747e-09,0,2.26169298256998e-09,0
TTF1,1.08672425572866e-08,2.5173240443797e-08,7.09635490221251e-09,9.18228370435436e-09,1.92784102217624e-08,9.41060949109528e-09,8.78375376215979e-09,2.41705032678374e-08,6.62161558603496e-09,1.26994379644451e-08,0,9.55546388586848e-09,0
DDX31,2.08616321842422e-06,1.88363978655043e-05,0,6.22982331881278e-06,1.67817351225854e-05,0,0,0,0,7.58392980656864e-05,0,2.28086485011434e-05,0
GTF3C4,3.03767266052877e-10,0,0,0,0,0,0,4.92831727582645e-09,0,1.61358920746263e-09,0,1.71286359058951e-09,0
AK8,4.06198132956143e-05,0,0,0,0,0,0,0,0.000679894620206155,0,0,0,0
C9orf9,0,0,0,0,0,0,0,0,0,0,0,0,0
TSC1,4.82470915006804e-10,0,6.24336571633564e-10,8.81071959740774e-10,9.06026337701731e-10,0,8.65784640934006e-10,1.31345343692689e-09,5.84622734456303e-10,1.40446048689783e-09,0,1.52391656483051e-09,0
GFI1B,0,0,0,0,0,0,0,0,0,0,0,0,0
GTF3C5,3.34968887922088e-09,1.19437762374007e-08,4.36511537184481e-09,1.97901150841203e-09,8.27388286189528e-09,0,5.55978424195495e-09,1.95043628842011e-08,8.42609037750923e-09,1.34692898119893e-08,0,1.46410645417917e-08,0
RALGDS,3.88520234715551e-07,4.07714440308912e-07,5.06578156385195e-07,0,0,7.00340722336332e-07,7.25561708286074e-07,1.69931991782982e-07,1.34872693630676e-07,3.05346365850205e-07,0,2.07864156557195e-07,0
GBGT1,3.98196459632507e-07,0,0,3.768874716776e-07,5.12166504983976e-07,0,0,0,0,0,0,0,0
SURF6,1.43911803209738e-11,6.90678483350048e-10,3.78442555412765e-10,0,2.97702850459933e-10,1.02455024657408e-09,3.70595030309998e-10,4.09417755424692e-10,2.19311147111631e-10,1.95704354191161e-09,0,1.16643930127957e-09,0
MED22,1.55015897315941e-10,0,1.61436825135768e-09,0,2.17674369673767e-09,0,1.73691787804498e-09,0,1.19816042367966e-09,3.36669262968111e-09,0,0,0
RPL7A,1.62326899913946e-07,4.22797861913249e-07,4.10367279942315e-07,2.49114422345141e-07,4.24706391761709e-07,3.13984255404412e-07,2.56396698257509e-07,2.43143645475594e-07,2.71307158383263e-07,4.31250242284937e-07,0,2.88255395979997e-07,2.10947016684286e-07
SURF1,2.18478478949242e-09,3.03039835861221e-09,3.18153520042492e-09,3.49306774333197e-09,2.94520766943349e-09,8.84497684757775e-09,4.24249597199197e-09,2.0186677043263e-09,2.68235278711194e-09,4.17272598190569e-09,0,7.79246188864523e-09,0
SURF2,6.5465003972849e-10,2.52079664814491e-09,3.25790760830444e-09,1.57847962953499e-09,1.09016413035784e-09,9.73788141460773e-10,1.98432498017088e-09,4.17609184093721e-09,7.59697883142476e-10,7.14923734415805e-09,0,1.28876926202813e-09,0
SURF4,4.05276800536295e-07,4.4109374981653e-07,7.38873936086031e-07,2.74766971746711e-07,1.44442627309781e-07,1.45096872838705e-06,5.44472395182876e-07,7.41358540970295e-07,6.43273030006133e-07,6.8478035331266e-07,0,5.41038451070549e-07,0
REXO4,5.048923585583e-10,2.71340797296462e-09,2.53780170458107e-09,8.32776550368678e-10,1.59394713562302e-09,1.80908412754285e-09,1.38122077212341e-09,1.56606980527341e-09,6.7519439347869e-10,2.00748102004804e-09,0,1.85028560418123e-09,0
CACFD1,2.3924947659629e-08,0,0,0,0,0,4.4036188759248e-08,0,0,1.64934373055651e-07,0,0,0
SLC2A6,1.38251743861723e-05,0,0,2.99629956255046e-05,3.81561058635442e-06,0,1.18598532807676e-06,0,7.56827535662435e-06,0,0,3.60076809791325e-06,0.000113132094298197
DBH,0,0,0,0,0,0,0,0,0,0,0,0,0
SARDH,1.05973873263142e-05,0.000231444348804081,9.55250864285883e-05,0,0,0,0,0,3.54085966590372e-05,0,0,0,0
VAV2,1.48423535344868e-07,0,0,0,0,0,0,0,1.35598012288992e-07,4.22394286032978e-07,0,0,0
LINC00094,1.56575705601327e-10,1.41300170843427e-09,2.25117864136794e-10,1.90447419486561e-10,7.20730116675373e-10,0,3.15498511413697e-10,0,3.645095204384e-10,3.59449032625441e-10,0,4.68655210067133e-10,0
BRD3,2.15356973898302e-07,2.49695619564539e-06,8.23031551656306e-07,7.34614977087968e-07,6.399118688608e-07,3.0782777133367e-06,2.46038441930385e-06,2.43125516911857e-06,0,2.19550761341497e-06,0,1.48214740553524e-06,0
WDR5,2.66850442612e-10,8.08962321873654e-10,2.68137061611037e-10,7.37209039075958e-10,5.58563526883974e-10,0,9.46117223831534e-10,1.60855307790197e-09,1.13804755557164e-09,2.72924609575178e-09,0,0,0
RXRA,1.12350817005595e-06,0,0,1.0366604150814e-06,0,0,2.06689418970398e-07,0,8.99224512699067e-07,0,0,0,0
FCN1,0.000128352972234494,0,0,5.40029855916322e-05,1.76200765443989e-06,0,0,0,4.07353733726134e-05,2.16530458035911e-06,0,1.71860057823901e-06,0.000142947560785341
PPP1R26,8.59474836657388e-08,0,0,0,0,0,1.28359396411625e-07,0,0,0,0,0,0
C9orf116,0,0,0,0,0,0,0,0,0,0,0,0,0
MRPS2,1.06338804696065e-07,4.89726104158949e-07,5.72014529194338e-07,1.98868930705507e-07,5.01313817288414e-07,8.69290796901303e-07,7.68479462143942e-07,1.61593252739675e-06,1.39124771496972e-07,1.10403031567151e-06,0,3.4861479023994e-07,0
CAMSAP1,1.20860677908547e-08,1.21296493740471e-08,8.47984862497574e-09,0,0,0,9.41730644903031e-09,0,6.47996625181996e-09,0,0,9.5796075100993e-09,0
RP11-432J22.2,0,0,0,0,0,0,0,0,0,0,0,0,0
UBAC1,1.33092153244529e-06,0,3.66950025805804e-07,9.36861476706738e-07,5.34069495689218e-07,0,2.90541107541365e-06,1.03050614471407e-06,1.55160012300056e-06,5.66324707354181e-07,0,3.81922694286274e-07,0
NACC2,3.03766741883775e-07,0,0,0,0,0,0,0,2.70062944693252e-07,0,0,0,0
RP11-83N9.5,0,0,0,0,0,0,0,0,0,0,0,0,0
C9orf69,2.37299032283524e-10,5.38457039978523e-10,3.55399283757765e-10,2.53166912100876e-10,6.74555589340067e-10,1.58907689113828e-09,4.37923435848752e-10,4.94155697008985e-10,4.39005338268546e-10,3.260101861907e-10,0,4.29377975426781e-10,0
QSOX2,5.66739061492696e-05,0,0.00022306324992726,0,0,0,0,0,0,0.000539774470471229,0,0.000552183872936549,0
DNLZ,0,0,0,0,0,0,0,0,0,2.61335118320763e-07,0,0,0
CARD9,2.93380107265421e-08,0,0,2.54273190306751e-07,0,0,0,0,7.43284836430309e-08,0,0,0,0
SNAPC4,4.26951057855946e-11,0,8.67040742088322e-11,9.85196008306424e-11,0,0,1.9656675666354e-10,2.07751981020561e-10,2.04545018182958e-10,3.77850035299735e-10,0,0,0
SDCCAG3,1.33599577865116e-10,0,4.45091606958491e-10,0,0,0,0,0,9.92860067409047e-10,0,0,0,0
PMPCA,8.24495990335685e-10,1.22947719491804e-09,2.4375397797103e-09,2.25261763909655e-09,3.10329351362418e-09,2.96356194169689e-09,2.88306710858498e-09,5.48731338716336e-09,2.96184945545189e-09,7.76892278507168e-09,0,4.26928708326576e-09,0
INPP5E,8.16204597458875e-10,0,0,0,6.82806324418439e-09,0,5.84283450153513e-09,0,3.39941040347299e-09,0,0,0,0
SEC16A,6.34139689718059e-08,0,1.01050853837599e-07,2.31386140143898e-08,0,0,1.13586643468189e-07,0,1.48714599390617e-08,5.66647117831308e-08,0,1.6025811917975e-07,0
NOTCH1,3.85253362410505e-07,0,0,9.57689975083235e-08,3.29391886866811e-07,0,4.59938466549086e-07,0,3.27177706104526e-07,0,0,7.42742485486507e-07,0
EGFL7,2.28506193647827e-05,0,0,0,0,0,0,0,2.09308866057504e-05,0,0,0,0
AGPAT2,4.07502459474915e-05,0,5.04843024516223e-06,4.37954412458598e-05,1.93276319657349e-05,2.21206681699371e-05,2.11090447653807e-05,0,1.80622044182783e-05,5.11104800331043e-06,0,0.000160736638279038,0.000373392342870041
SNHG7,1.43653663382717e-07,1.38715499056591e-06,1.42185410349251e-06,1.97251510050517e-07,6.96394653348147e-07,1.35955207867883e-06,5.74043411707277e-07,4.71181040143133e-06,3.91958676528087e-07,1.22865078876203e-06,0,9.82134540672965e-07,0
TMEM141,0,0,0,0,0,0,0,0,0,0,0,0,0
CCDC183,0,0,0,0,0,0,0,0,0,0,0,1.12510067306143e-06,0
RABL6,1.89986064866072e-08,2.1047767603636e-08,1.45333974536121e-08,0,3.55831438996175e-08,6.13353080640056e-08,3.15395483887916e-08,2.3020435523744e-08,4.27220276418061e-08,3.98880345791101e-08,0,3.38251113604262e-08,0
PHPT1,6.74031352060246e-07,5.76723005051175e-07,3.7246369410345e-07,7.07676417617016e-07,1.70327551779849e-06,4.16234423727302e-07,6.60647409675001e-07,6.08226539702284e-07,1.44721843775123e-06,2.74522199632535e-06,0,3.63500516669398e-06,0
